GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Sep 26 06:41:11 GMT-03:00 2022,26-Sep-2022 06:41:11.417,-35.212974287845554,-5.812775887320215,4.887585639953613,6.0,32.86617538000086,110.14290618896484,0.32,5.96,7.51,-0.03,12.94,-0.02,0.06,0.06,-0.07,14.9,7.45,14.7,19.61,94,18.36,1011.75,14.65,624,1,310.2,222,0,72,-,21.96,17.65,924,19.61,13.31,0.99,47.45,-7.03,-0.78,0.78,-,0.23,6,32.87,110.14,-5.81,-35.21,22,11.18,-,29,24.14,10.27,9.74,2.72,68.2,29,0.1,0.81,3.14,448,17.6,14,12.94,24,-,10.27,9.74,29,1.42,317.39,240.38,77.01,-12.12,14.34,14.6,20
Mon Sep 26 06:41:12 GMT-03:00 2022,26-Sep-2022 06:41:12.417,-35.21293526830471,-5.812788247307884,4.202334403991699,6.0,33.03477097920771,113.98719024658203,0.19,5.26,8.81,0.04,13.33,0,0,0.04,-0.03,14.9,7.45,14.7,19.61,94,18.33,1011.74,14.65,624,1,316.98,222,0,72,-,29.41,21.57,953.5,19.61,13.34,1.4,48.24,-6.25,3.91,3.91,-,0.23,6,33.03,113.99,-5.81,-35.21,21,5.13,-,29,10,10.27,9.74,3.83,28.25,29,0.1,0.82,3.53,449,15.13,10,13.73,5,-,10.27,9.74,29,1.42,318.4,241.4,77.01,-10.73,14.3,14.6,22
Mon Sep 26 06:41:13 GMT-03:00 2022,26-Sep-2022 06:41:13.417,-35.212918522786296,-5.812796707544056,3.0855212211608887,6.0,33.74257403703079,115.752197265625,-0.59,5.62,8.29,0.02,13.33,0.02,-0.02,0.03,0,14.9,7.45,14.7,19.61,94,18.3,1011.7,14.65,624,1,316.95,222,0,72,-,31.76,25.49,919,19.61,13.37,1.4,48.24,-5.47,3.91,3.12,-,0.23,6,33.74,115.75,-5.81,-35.21,23,2.11,-,29,7.14,10.25,9.75,3.83,20.18,28.97,0.83,0.81,3.53,451,11.11,9,13.73,4.5,-,10.25,9.75,28.97,1.42,319.35,242.35,77.01,-10.85,14.34,14.5,23
Mon Sep 26 06:41:14 GMT-03:00 2022,26-Sep-2022 06:41:14.417,-35.21289462693833,-5.812807260933731,2.634276866912842,6.0,33.765644936737736,114.61530303955078,-0.09,5.19,8.19,-0.01,13.33,0,0,0,0,14.9,7.45,14.7,19.61,94,18.25,1011.69,14.65,621.7,1,311.43,222,0,72,-,32.94,27.06,895.5,19.61,13.39,1.43,47.45,-5.47,0,-0.78,-,0.23,6,33.77,114.62,-5.81,-35.21,24,2.48,-,29,6.3,10.24,9.77,3.91,17.79,28.93,0.79,0.81,3.53,452,9.48,7,13.73,10.5,-,10.24,9.77,28.93,1.42,320.4,243.39,77.01,-10.62,14.28,14.5,24
Mon Sep 26 06:41:15 GMT-03:00 2022,26-Sep-2022 06:41:15.417,-35.21287400962023,-5.812814678326329,2.0799849033355713,6.0,33.698066467124164,112.5342788696289,0.17,4.93,8.7,0.02,13.73,0.01,0.04,-0.03,0.04,14.9,7.45,14.7,19.61,94,18.2,1011.73,14.65,620.4,1,310.97,222,0,72,-,32.94,28.63,877.5,19.61,13.42,1.47,47.45,-5.47,0,-0.78,-,0.23,6,33.7,112.53,-5.81,-35.21,20,4.49,-,29,4.76,10.22,9.79,4.02,13.46,28.87,0.79,0.81,3.53,453,7.49,3,13.73,10.5,-,10.22,9.79,28.87,1.42,321.39,244.39,77.01,-10.4,14.28,14.5,25
Mon Sep 26 06:41:16 GMT-03:00 2022,26-Sep-2022 06:41:16.417,-35.21286164202698,-5.812818140950525,1.2388970851898193,6.0,33.69884015525406,111.68264770507812,0.13,5.44,8.23,0,12.94,0,0.04,0.02,0,14.9,7.45,14.7,19.61,94,18.2,1011.72,14.65,620.4,1,310.97,222,0,72,-,35.29,27.45,877.5,19.61,13.42,1.47,47.45,-6.25,-0.78,0,-,0.23,6,33.7,111.68,-5.81,-35.21,20,4.49,-,29,4.76,10.22,9.79,4.02,13.46,28.87,0.09,0.8,3.14,454,4.46,3,13.73,2,-,10.22,9.79,28.87,1.42,322.27,245.27,77.01,-10.4,14.32,14.5,25
Mon Sep 26 06:41:17 GMT-03:00 2022,26-Sep-2022 06:41:17.417,-35.21285715548396,-5.812821417488648,0.5737491250038147,6.0,33.51783729118829,111.45687866210938,0.18,5.79,8,0,12.94,0,0.05,0.05,-0.02,14.9,7.45,14.7,19.61,94,18.13,1011.71,14.65,618.3,1,310.34,222,0,72,-,31.76,25.49,758.5,19.61,13.44,1.14,47.45,-7.03,2.34,2.34,-,0.23,6,33.52,111.46,-5.81,-35.21,23,4.46,-,29,2.62,10.19,9.81,3.13,7.41,28.79,0.83,0.8,3.14,454,2.07,0,13.33,7.5,-,10.19,9.81,28.79,1.42,323.42,245.56,77.85,-11.27,14.28,14.5,24
Mon Sep 26 06:41:18 GMT-03:00 2022,26-Sep-2022 06:41:18.419,-35.21285715548396,-5.812821417488648,0.1016797423362732,6.0,33.45291623282805,111.43428802490234,0.1,5.81,7.83,-0.01,14.12,0,0.04,0.05,-0.04,14.9,7.45,14.7,19.61,94,18.06,1011.69,14.65,618.3,1,309.47,222,0,72,-,33.33,25.49,755,19.61,13.47,1.27,47.45,-6.25,-1.56,-1.56,-,0.23,6,33.45,111.43,-5.81,-35.21,23,2.07,-,29,0,10.19,9.81,3.47,0,28.78,0.75,0.79,3.14,455,0.37,0,13.73,2,-,10.19,9.81,28.78,1.42,324.39,245.56,78.82,-10.32,14.36,14.5,25
Mon Sep 26 06:41:19 GMT-03:00 2022,26-Sep-2022 06:41:19.418,-35.21285715548396,-5.812821417488648,0.08725147694349289,6.0,33.485528925074824,111.37989807128906,0.01,5.78,7.84,-0.01,13.73,0,0.03,0.04,-0.04,14.9,7.45,14.7,19.61,94,17.99,1011.71,14.65,616.5,1,309.42,222,0,72,-,40,30.98,788.5,19.61,13.49,1.53,47.45,-5.47,1.56,2.34,-,0.23,6,33.49,111.38,-5.81,-35.21,23,0.31,-,29,0,10.19,9.82,4.19,0,28.78,0.07,0.79,3.92,456,0.31,0,14.12,3,-,10.19,9.82,28.78,1.42,325.39,245.56,79.82,-9.4,14.16,14.4,28
Mon Sep 26 06:41:20 GMT-03:00 2022,26-Sep-2022 06:41:20.417,-35.21285715548396,-5.812821417488648,0.0184305589646101,6.0,33.501171787407536,111.32334899902344,0.06,5.83,7.88,-0,13.73,0,0.03,0.04,-0.04,14.9,7.45,14.7,19.61,94,17.93,1011.7,14.65,616.5,1,304.25,222,0,72,-,39.22,32.55,811.5,19.61,13.52,1.5,46.67,-5.47,5.47,6.25,-,0.23,6,33.5,111.32,-5.81,-35.21,24,0.07,-,29,0,10.18,9.82,4.11,0,28.77,0.63,0.79,3.92,457,0.07,0,14.12,3.5,-,10.18,9.82,28.77,1.42,326.42,245.56,80.86,-9.72,14.28,14.4,29
Mon Sep 26 06:41:21 GMT-03:00 2022,26-Sep-2022 06:41:21.417,-35.21285715548396,-5.812821417488648,0.0,6.0,33.431280300967096,111.3192138671875,0.11,5.85,7.88,-0,13.73,0,0.04,0.05,-0.04,14.9,7.45,14.7,19.61,94,17.86,1011.73,14.65,615.5,1,299.08,222,0,72,-,39.22,32.16,811,19.61,13.55,1.49,45.88,-5.47,3.91,6.25,-,0.23,6,33.43,111.32,-5.81,-35.21,23,0,-,29,0,10.18,9.82,4.08,0,28.77,0.63,0.81,3.92,459,0,0,14.12,3.5,-,10.18,9.82,28.77,1.42,327.36,245.56,81.79,-9.89,14.28,14.5,30
Mon Sep 26 06:41:22 GMT-03:00 2022,26-Sep-2022 06:41:22.416,-35.21285715548396,-5.812821417488648,0.0,6.0,33.51030218286396,111.30632781982422,0.16,5.83,7.98,0.01,13.73,0,0.05,0.05,-0.03,14.9,7.45,14.7,19.61,94,17.79,1011.73,14.65,615.5,1,299.03,222,0,72,-,39.22,32.16,780.5,19.61,13.58,1.48,45.88,-5.47,3.91,3.12,-,0.23,6,33.51,111.31,-5.81,-35.21,24,0,-,29,0,10.18,9.82,4.05,0,28.76,0.85,0.81,3.53,460,0,0,14.12,3.5,-,10.18,9.82,28.76,1.42,328.41,245.56,82.85,-9.92,14.26,14.6,30
Mon Sep 26 06:41:23 GMT-03:00 2022,26-Sep-2022 06:41:23.416,-35.21285715548396,-5.812821417488648,0.0,6.0,33.61288986184888,111.27352905273438,0.19,5.83,7.99,0.01,13.73,0,0.05,0.05,-0.02,14.9,7.45,14.7,19.61,94,17.79,1011.75,14.65,614,1,299.03,222,0,72,-,39.61,32.16,780.5,19.61,13.58,1.48,45.49,-5.47,0,-0.78,-,0.23,6,33.61,111.27,-5.81,-35.21,23,0,-,29,0,10.18,9.82,4.05,0,28.76,0.79,0.81,3.53,461,0,0,14.12,4.5,-,10.18,9.82,28.76,1.42,329.41,245.56,83.85,-9.92,14.28,14.5,30
